Customer ID,first_date,first_value,days_since_first_order,value_tier,recommended_offer
329a1eb48245481279924230c7e4af64ea4f6f996fdf16b6191cf2922eefc0eb,2024-10-17 19:03:00,984.9,106,High,196.98
39c002ece6224aee8c6dcc9feaa0fb3aeb5023204c82e912442f1d46fedb5475,2024-09-05 14:10:00,983.85,148,High,196.77
7f82ad678605afff950b83c9842588f2282cb8b597d3d78db92e46cf95885d95,2024-10-09 22:34:00,983.85,114,High,196.77
111b077a5d4f6e924d726c6d00d16bdb30d8a2b4935d981a817bf39cf7a40466,2024-09-25 22:13:00,983.85,128,High,196.77
56713722e9ae9b8842668d0f17136719506957fd8300dd76feb46ce0b528cbd7,2024-10-31 22:27:00,983.85,92,High,196.77
af81c41d4f9fdfab04a7a869b258628252b336421e96dff015c4f65bde1202c1,2024-11-27 20:08:00,983.85,65,High,196.77
51d2da17acbc864e28b5daa985957b1df293f64e7c81909d214db53119807176,2024-10-06 19:20:00,983.85,117,High,196.77
6f6dffad8434b6bbfc0be784d2094d2779bb98734f5aea2facd15c6741350165,2024-10-26 00:18:00,982.8,97,High,196.56
aff68ccda94a0fb352012b34fcfc2f9860909e5d65ee3e8bf781a7210db4c9b3,2024-11-20 22:19:00,982.8,72,High,196.56
e10e0b57d15869d61617228eabbdc4832ed10426405314b310d19111b34be54b,2024-10-12 23:51:00,982.8,111,High,196.56
5644450bd45375e80117d3244810ca9b7758a63bcd14d1dd8107330593ba90cb,2024-09-19 00:54:00,981.75,134,High,196.35
9dc99ee5e1df74288184c5a935b95ebad031a54eed13a4a187f84221395f937d,2024-09-01 19:21:00,981.75,152,High,196.35
a9ccdb43c82cc4f4d37f7ff43fd333e1f53fbc94de63827278cdca76c603ab6c,2024-10-27 21:52:00,981.75,96,High,196.35
cb516c20279b99c5a49f2458564e485d2cdf6c14913d99bd4d53b817bc745bc0,2024-11-13 21:25:00,980.75,79,High,196.15
5cda581edce28ec3e130ec338b227d2e126ba46b7d56caf4f7b54f669e647c49,2024-11-26 12:16:00,979.97,66,High,195.99
881a1eb785b6094d1a02770d82bab3db061d2c60d97f2717bf7fc84f0838b3ae,2024-11-30 17:54:00,976.5,62,High,195.3
4f4fdebdc08cffef74c0a6753c048aa38da958bbe5923f0e6a741c4665bd7986,2024-11-07 19:49:00,975.45,85,High,195.09
07b5fd8da81c0861188fc13bc86adfba3071ad5e4503a5d683b143ddec9b326e,2024-09-01 20:35:00,974.4,152,High,194.88
5a681f56ca28804b247a7ea1311f158778b32788b774ede6edd344ceb7670801,2024-10-20 18:55:00,974.4,103,High,194.88
b44629cf44d956da26487c4f5039a5e1b325d96963af8045235ca662b59c8d96,2024-10-17 19:35:00,974.4,106,High,194.88
dd2c50e44a01e53ce74de3316a0415bdfe25ed77aeec5c46452ebd8d07553204,2024-11-12 20:05:00,974.4,80,High,194.88
058e6ec152a1b671d4e41532ea8caa550ded393496e0d95ac9b6a5761d782095,2024-11-15 22:18:00,974.4,77,High,194.88
061c0d25ea52653a9cf8a18f9d78f608fd70246bc96075ce05fb652984f693ef,2024-09-14 00:42:00,974.4,139,High,194.88
12c351f9daf7baac5f50ab2edd73bd2308af1af181b3fd41415e94ef9b9095a6,2024-10-18 13:32:00,974.4,105,High,194.88
108ecba874208feea6c870f3d6644eab1da8c3f1164b63b2c7e8b65a261455e6,2024-11-16 16:37:00,974.4,76,High,194.88
3f193016319942a541bfe1b4e26897940915f7e529ce60ff7e4527a4f484e791,2024-10-15 16:15:00,974.4,108,High,194.88
cdd557848e7fcb02076d7c8f792c36e7e344abf8bbec019f270a8f35e592de37,2024-10-31 23:19:00,974.4,92,High,194.88
631c8b52e77277ba22d3dd25bc73c23213df0c74f9d5af1764e262091756df3d,2024-10-09 12:43:00,974.4,114,High,194.88
3fbf46a4a5821b188027c535ae67757b0345182d6c95d2a0c2e7e5c398ee5d43,2024-10-11 19:04:00,974.4,112,High,194.88
55bd1803ef6df57b25b1654160ec01ddf1e6b4f3c91b2e52a12d600503265606,2024-09-22 20:35:00,974.4,131,High,194.88
84bced23267547b60027841aa9b689c7bdb77142c7d0eea15ce96a592b2e85e8,2024-11-30 22:55:00,974.4,62,High,194.88
c2406affd46f1810b1469712b2db81c089e58914c84a46d07f067e3452d4942a,2024-10-07 20:32:00,974.4,116,High,194.88
b65446b2144ada820eac80cc184930d41d959271a9a14d0a936b446328cab6ec,2024-11-24 20:18:00,973.35,68,High,194.67
7404c1811b7f42e47b795b84d127e90acc5b01fb5868c02459ad2757ab0a52e5,2024-10-25 21:11:00,973.35,98,High,194.67
03e0b163c314a2af76b37b4241e815ae3025bc7fe7aa7a1916350160ddbe9eb0,2024-09-26 02:24:00,973.35,127,High,194.67
82e612853788da8999206406d75497d0494cca865cd5660f2896661af9b346e6,2024-10-02 22:30:00,973.35,121,High,194.67
24ee2c2b8b9e035abaa07d4e4882d6f2e71490567626ee0ae5e8f6e12e120976,2024-11-01 15:28:00,971.25,91,High,194.25
b8534608f6decb871bed9e903c7435be38e8332bef4dd25a87ad16e5329307b7,2024-11-23 00:58:00,969.4,69,High,193.88
f2adcad572e3cea010bedaeb67137760999f92433bcf6b4f2dec0ec86701456d,2024-10-27 22:02:00,969.15,96,High,193.83
40869a904bb944c3721632fef46302dbf86cf4b6cd807f7612deab59133a0858,2024-11-30 20:24:00,964.78,62,High,192.96
27670287b7e5661e5827080ee00310f66173be76dc1a7c7e806c3224564d9edc,2024-09-25 00:17:00,963.9,128,High,192.78
9d44d9bd6a1443b92e0076f15feff0253f929cb4ea0931a3c50e503afd015bb3,2024-11-08 19:25:00,963.9,84,High,192.78
c80ffc6cada0b0ca2b9bcf0c2895a5e8e5395e4bab3070a7095ae05d743a002b,2024-09-01 21:21:00,963.9,152,High,192.78
15a83c42819c8f333bb10b0110bcf5282b9b2c4b2ff3b5f55f741b25b11e47b7,2024-10-19 23:11:00,963.9,104,High,192.78
2daa13f5f301b5a4bde21acff290c1c280f82d713ae16ff6c6f191c99eb75cf8,2024-11-27 23:18:00,963.9,65,High,192.78
02024582ce197add20ec125fa577548ff1d816a83d64189de355d91ec9f39c97,2024-11-11 19:33:00,963.9,81,High,192.78
b316a2e3256338a4a500c40395f1794656a4135c7e9652d1e971f44443930318,2024-09-19 20:10:00,963.9,134,High,192.78
6340153b9453f3e64074338577d62a94136cddd45c752942a61d8612d3c9e8cf,2024-10-19 20:29:00,963.9,104,High,192.78
d2c6dd082c819b55ca9fd84354a19a310829fbd37a16052516204ad3fdfe7d39,2024-11-23 21:08:00,962.85,69,High,192.57
9368d56b97d79f7d49c2ae015682dad63414d14b4103c8c0ff4f4b1088d9f205,2024-11-10 13:47:00,961.91,82,High,192.38
24ea9c12e5d293afcc524e6fa81051181c73792cd540e11daaa4f2000394a4fd,2024-11-23 18:59:00,960.75,69,High,192.15
b107f0e6c4dc666df52e4cdc41c6982b67cced1c4aa09adf3bbafc88a146ba21,2024-09-01 19:43:00,959.7,152,High,191.94
1297fe3286201290d47a0e7abd71624f725a60104eef4407d6b87c7b65db787f,2024-09-22 20:56:00,958.65,131,High,191.73
68bf79f0b90e858cb43196b9c7634d9adbb39480df5a27f17a2fe550c44c06bd,2024-11-01 23:21:00,958.65,91,High,191.73
f6ea73bd641f066663118d326ac2b510cae549cfb415abe3f22258e89a1869b8,2024-10-16 16:29:00,957.11,107,High,191.42
9e1c4eaa2f6e13706d858728e7be5bbe96ce35dc60451c94945835eceee10e21,2024-09-20 01:22:00,955.75,133,High,191.15
27f06fb4d12b3de063b4b8ad03590ba2b3d0125d8bb80164728ca6573bcdd44f,2024-10-31 11:22:00,955.5,92,High,191.1
fd86910feb9badc9de24e6abe9fd6aee6a7f51818e94317b8b4c7bca4f9e119e,2024-11-19 20:05:00,955.5,73,High,191.1
6d42e0c82e514ea9ae767ab59ddf29bd7f3ea89b7753a566e1f0eae55d17a998,2024-12-02 14:50:00,953.66,60,High,190.73
9e8e4fd13b5d752869e38d3fb93a064273b84ea81d23e920e8ce4e8c36cff41a,2024-11-23 22:35:00,953.4,69,High,190.68
2c4f5ae1227febe48ac9bbade4b21d5cb91e79fcc000219d011abfb8b802b115,2024-11-18 00:44:00,953.4,74,High,190.68
2d73670e74e809a8db3757136b0ea887a7c5f7b0a1fa9b6108c7c33f54b09fe1,2024-09-09 18:12:00,953.4,144,High,190.68
3e302b641d0beeff45b195f024b3109eb69073df0ee16c48a21f326988e59919,2024-10-30 00:27:00,953.4,93,High,190.68
06394f9d7978a6a2998677afefff6058a6eb8fab42018fce1f5eb1a023e530b3,2024-11-09 20:02:00,953.4,83,High,190.68
5b3f6a7fb05b28aad8f239a70b5734d2ed59b04aa614919c7d240d180978a15d,2024-11-03 23:14:00,953.4,89,High,190.68
b990370e2ac616b97185173123a0ad596c6780d07ccc2ea220690319d2c5d6f3,2024-10-18 21:08:00,953.4,105,High,190.68
f8e920cef0281256dbb281c3e5375ab4de614b149f04e9e89471e7c528cff663,2024-10-15 20:51:00,952.35,108,High,190.47
0ea2acf76e90874ba72196d9863a3c2e0aa1c287e192a3c65bba095eaadddf71,2024-10-20 21:01:00,952.35,103,High,190.47
7722f169cde02176d47ece0da8457cb504bda599133ea43edc1aeff059b9d110,2024-11-16 19:40:00,952.35,76,High,190.47
bc89475f703530efcba4fd874903175566107f51972a1892f9935d9db519eec4,2024-09-29 19:56:00,949.2,124,High,189.84
9b6d8a322e51650bbdb24c43ce856a0606e26b7469f8689755c1a70ecb071583,2024-11-09 20:39:00,948.15,83,High,189.63
e9fe9457df833b82fa1a1e2244c1f19c81f41e6702b749041116d845ea8ce9d3,2024-11-15 22:45:00,943.95,77,High,188.79
a511e30c9b159e77b594c1695039770e8263b83f1dfb8bb21fcf0a0e27e621db,2024-10-31 23:08:00,943.95,92,High,188.79
46da05c77399b8c46d9a3800f178ac8e85278b8182e4f4070cdcafee75f683ed,2024-10-05 22:20:00,943.95,118,High,188.79
7071529f9a4f3e464edf9e9f1fd4f4c5091d521d01c9542d16a164085db6aecf,2024-10-11 23:59:00,943.95,112,High,188.79
96cb04878382bde7aaac6758654d1de56b8d7f35ac9cddc77dbb9cb1403993da,2024-11-30 17:52:00,943.95,62,High,188.79
9d7373f2e22ac11b7c1e087d3b2d2e81122227523568770ea549f31dbe37d296,2024-10-29 22:40:00,942.9,94,High,188.58
94dd6b2d903b7aef7afed6f9da44783761e5c470b535bfe9a8ce30c938098242,2024-09-24 20:30:00,942.9,129,High,188.58
0eab514aa07bc5ec030e66aca77c627be2f13cf7e15161554ef54ea5c2371030,2024-11-15 19:16:00,942.9,77,High,188.58
15d1026a6a93a16a376b5eae284f4f03c900f67615bec0602da7b10bb9ba27fd,2024-11-23 18:58:00,942.9,69,High,188.58
aa7af9a99e7e90dcf27cf96b3d1a024230ac325a0b4e96e78447f4a98e57ef91,2024-11-14 00:29:00,942.9,78,High,188.58
3b0dd075adb4bf033ee96548796ee77ec90e99d5583ba5a6e426186145af6595,2024-11-18 02:23:00,942.9,74,High,188.58
4327cb6a95c293e75707d35b9432f63943241cffdd4da1ac3299bfefffaaf12f,2024-10-27 15:57:00,942.9,96,High,188.58
50b875412bb76d7552725b59cc01260e07bff0950ea4aa51b15f4df6990a9a97,2024-10-13 20:31:00,942.9,110,High,188.58
88c0a3a0fba8059d446f18ba10b1c9e9a950e2dd35712e83344b6c7f78fd899e,2024-10-30 12:29:00,942.9,93,High,188.58
2b62845fe97c4f526d5ca936347f70e7e10acd6cdb80715f3f8bb9e41d3f6bcc,2024-11-10 16:32:00,942.9,82,High,188.58
d28aea60a6ce6a4245392f20efc430d7dc435846d8b719ea1c0057297a928832,2024-11-08 19:43:00,941.96,84,High,188.39
2e0ba26909ae86433d4366c4ac422284a1bd31ed275d23a1f7e5c43278e14d31,2024-11-14 19:23:00,941.9,78,High,188.38
f59b8df4d8fa387cc7f5c716e2cb41e9126a9930c3ec3ab03160339fd305a265,2024-11-25 21:42:00,941.85,67,High,188.37
48a1c5545e860f93a849ba7022bea295e1ea5dfa1194f49276daf6a6001a123f,2024-09-04 19:45:00,941.85,149,High,188.37
57c8b391f5735f9d3d3f36dacc030d6226c70dd6ed66d2e6cef093dd50fafd67,2024-10-20 17:03:00,941.85,103,High,188.37
44fdffbf408f5567ba8729d04b71e825cf005e13127a96f4fbb51632f19ebf03,2024-11-03 23:36:00,941.85,89,High,188.37
1fbaeb45acd708d0a50567da5f272d7dc6dcc9c89ac602de18490708eebb6a7a,2024-09-29 19:40:00,941.85,124,High,188.37
3c950a63a728b344c2bf9599d241a8f5034c0a5f554c12918da4d69eade0b672,2024-11-01 13:32:00,940.8,91,High,188.16
e0136932f0391838652e08c53d705b0c6c6c740212bf61729e677d04ea633381,2024-12-01 20:05:00,940.03,61,High,188.01
63629b4476ca3758041f22b016447a7a8aad1cef31464e80588cc75bd2138501,2024-10-19 22:48:00,939.75,104,High,187.95
b9c209bca84a921e8c992d5f2c61aced2db0a0002ce1decdec5ece9b55cf077d,2024-11-10 21:57:00,939.75,82,High,187.95
da3f94c0a3af6b861fbde9574bc484a17a205d443f9a70fd3b07ec39abf9403c,2024-09-15 20:37:00,939.75,138,High,187.95
9060d833fff51fc2f2c839d6ca7c5d2606e048e5d8e974e1dbbdc50b0efdae7c,2024-10-02 14:20:00,939.75,121,High,187.95
5caef0c72e5bc44c8c10c181f7605c5d714243dbf40c312d619091b3cd4e452e,2024-09-21 14:51:00,939.75,132,High,187.95
ad600dc8e8bd2084e2a5ca1c59b70d9e5131cb50ed299a1dd7a31ad7ae160973,2024-09-01 17:47:00,939.75,152,High,187.95
0ed3d424acf806fd8354f4c9e8c0c5afb70ff401aee166d9e0811e5862330470,2024-09-08 17:57:00,939.75,145,High,187.95
f02a73850e366e7ef05a77e0479f6d0360fe0a65b474fbd99440b15171e36e30,2024-11-08 18:51:00,939.75,84,High,187.95
b8f4619802237f80dec8bf45681ad2af7d38c4f090f177c1089f42965f3cf0ac,2024-10-23 17:54:00,939.75,100,High,187.95
051121d45dee8cd1df4ca6ac9b6769566ae19805f9feed4041ba2b2c22a33769,2024-11-13 20:13:00,939.75,79,High,187.95
2fe87e61b374b522ea05bf66a8a4d2a808e3fadbbce77800822cd1327839c2e6,2024-09-07 21:30:00,939.75,146,High,187.95
d90b7a4822f81fe953e575e0d091ee7f2a0bf41a72cefd5cf9b4381a2529e336,2024-11-09 14:19:00,938.41,83,High,187.68
e5ed77121d4d953f7d917478c20f9c7c59246d24ab32753b10cb166961aa234e,2024-09-29 20:25:00,936.6,124,High,187.32
50dd746e3720c0a8cf0b9cbbef66f7e40492694fc42cca19ac58541c216e4e7c,2024-11-15 20:13:00,933.45,77,High,186.69
e72fd537ec381b3d31b2814aa727103d575ea950b84ce5fd343d2d1abae7ee19,2024-09-17 23:58:00,932.4,136,High,186.48
46aaf88126904e7b6f794b54004e48720ee29f7e4c6ba26c688193c90e672fb2,2024-11-23 20:37:00,932.4,69,High,186.48
82fc16cb464f61f405e435c9d743784e1cf074f5a4b01ea84410e8da3767c3bd,2024-10-05 03:05:00,932.4,118,High,186.48
95756f60e5740c12d14b2aaf0e83d149c2f8236886083cdcc1ed7afd54a32234,2024-09-06 19:11:00,932.4,147,High,186.48
e9d42d221cfa9b76e78d389ad68aa040e361d28ec4df32c7e97b9904db13267e,2024-09-12 17:13:00,932.4,141,High,186.48
3a1ee55959ec31d7ade6f09fc76b1076ee9992c5291aab5c8cc4932dd929f18f,2024-10-22 20:51:00,932.4,101,High,186.48
2d706054ee18b9e13696210fa82e01381ce5ca84753abf765719ffda4290893b,2024-11-10 18:45:00,932.4,82,High,186.48
edb8442d73eeee080a510d28e803258a5504b8fd24b87d43ee8215a1111a7312,2024-10-05 20:16:00,932.4,118,High,186.48
e79ce9378f5608022bb269a97bb0340b88f600f3840a6f70a3f5276f473e932e,2024-11-08 23:08:00,932.4,84,High,186.48
ed8c8864f79028c65b07de6ac784220f37e81612a09737dfb17e607f7198f67c,2024-10-17 21:06:00,931.35,106,High,186.27
790be6d9fd96061c92901a033fa5f27b343482c648aed271501655c18dc68fe8,2024-09-26 13:45:00,931.35,127,High,186.27
5c186f776fb7138ab71acef5a67ed3e361859fa301b471e5de0c7ff21cd1db55,2024-11-02 13:51:00,930.3,90,High,186.06
c061c74b09d1528c1efa22f7773321d084796aa990a7aad86229bf2f2b469a5c,2024-10-02 13:18:00,929.25,121,High,185.85
45a0d80b092685956a3e3d41f1a7d918e852157258c6b092bbbe80bf56037acb,2024-09-30 11:51:00,929.25,123,High,185.85
3a9004eb6b8b8e63f625d39f17df9b4fdccd508cc3cb510323555da1a6d0161c,2024-09-04 19:36:00,929.25,149,High,185.85
28c8fd58d9c4a950b39120b21cdbd5d2d85a34e04e028d1a7b4c227ca281ff54,2024-11-28 15:42:00,924.21,64,High,184.84
db3178ae58a7a6af78069bce41bc6da0f9803e373ee870f85b0b345fa16cb8c5,2024-09-11 19:29:00,921.9,142,High,184.38
f21cf88ecde12cdcbc88adce612cd186d9de28596f5ad39277f75dcbb64c4868,2024-11-26 20:35:00,921.9,66,High,184.38
22cd6ee0f918a5b012e830931d4077cdaefc57fa864868bbe244f36c81ad54f7,2024-10-12 19:47:00,921.9,111,High,184.38
ee60ca9ac9aca38cafc9fefa6aa158e7495b42b93467c49b2261e32db85c77f1,2024-09-19 01:04:00,921.9,134,High,184.38
ef2e7da7b80838ef87e4e40bd45390e97aa631bd2aae0855507a939c21a8400f,2024-10-17 15:04:00,921.9,106,High,184.38
983d82dbbc5636ce754988260e62bb8a36d25fb92a209d0a56bbe0e5b87dc7f2,2024-11-23 17:47:00,921.9,69,High,184.38
9117d456dbce4229b134b03b774acac4168b80561aba368cf31ad6434e3cc927,2024-09-03 18:03:00,921.9,150,High,184.38
cfc2a21c644bd5a729faed35eb5210d6aac2867c3ad26f922779709f6049e2d0,2024-09-29 20:12:00,921.9,124,High,184.38
104da18756bd152dfdab96b4d36501cc80839d70c274b6c4a06a869fef6e4e3c,2024-09-26 21:00:00,921.9,127,High,184.38
6aa2c44a491ac546ca57b7b263bed66140ef1f451f705af62e6a1815cea94460,2024-11-09 22:49:00,920.85,83,High,184.17
2b77b65671e9b51cf86633cf6bf5bfa94f8efa38a18047ed662652bb6d867f8f,2024-09-17 21:14:00,920.85,136,High,184.17
5bc3e12bfceee73e8f735a4c67fe7358005e32bb9753ca3841ee2fc86206b70f,2024-09-05 20:13:00,919.8,148,High,183.96
579728210af0eb557273e8cf5cc86ca8be1cc300fdcf228200cffd32f738d28e,2024-10-30 17:26:00,919.8,93,High,183.96
dfad433b8b1c997d0773c20b32d4688a893fc1c0b84694d72e2f9e0bc07af83e,2024-09-29 01:09:00,919.8,124,High,183.96
cbf8c981351c782e8afaf6c24bc16b6eaa4458b5091ed658e0f73b2ccc9ff9ff,2024-10-17 14:42:00,918.8,106,High,183.76
490dc31367cd7b6ef5ac5c5a8dc2ac12779a15f9cf73eb7e2d5509af43873754,2024-11-12 22:29:00,916.65,80,High,183.33
65fd734584c127be21bf64b203290740ca73528102848472953c4d64cdd4c622,2024-11-04 20:17:00,913.5,88,High,182.7
100e404093d60053983ba1f557c2475ce1d3fdf49dab65cf089f4e183c2cd457,2024-09-19 19:41:00,913.5,134,High,182.7
e8b6565522daec892ed39cada7f3a9576d187fa410118bdcd95ade7885a8c195,2024-10-14 16:56:00,913.5,109,High,182.7
c1d811942480e39b037ac2c5ce5e9826523a7b38f07d61933daf249fa015174a,2024-11-05 18:36:00,913.5,87,High,182.7
f617598b2acc596a36cfcebb426cf0c4a283e7e2a279913726881706227112db,2024-09-03 16:08:00,913.5,150,High,182.7
54385e88c187555133e427686bf7c1c806886795480e8bc6c0dcb7e313e807ea,2024-11-27 17:47:00,913.5,65,High,182.7
0e5ecda0c7dffc6e7b6f9197391cd943c4a0270e53130b85ea6c1c83973f4f03,2024-10-30 01:06:00,912.45,93,High,182.49
1d8737d8d840fe7c5a465cc4ccc44b27d91b47d4f3ed0f32981dd723ee8682e2,2024-11-01 19:51:00,912.45,91,High,182.49
ea3b6dd5464149784c3497a6a30c97da073b284d6854697a39056c513da0541c,2024-10-24 14:23:00,912.45,99,High,182.49
b853bd1626cbfbca09711e93b7b75a0d9778a68c7fd62b167ce43fccc29f7109,2024-10-12 19:24:00,911.4,111,High,182.28
85b833c3aad5c97f26b4a3724725df238f8e2e3a4db336faa25d5814b966cabb,2024-10-27 22:17:00,911.4,96,High,182.28
323fb185e14869d87c4bc543e2e885ef2ceb007102c9343859bd7ed85673de14,2024-10-29 22:05:00,911.4,94,High,182.28
bea27a983532a1c3385c6b48581d3959bfeee4cb0b07d7c06421938976306961,2024-10-14 14:47:00,911.4,109,High,182.28
c7ec46af478e997adf0ccdff3ddabec47b1326ecf9cb8fc15d7b15ee8cb372a4,2024-09-30 00:00:00,911.4,123,High,182.28
8972ed692d0de3fa42862a2a78cf75a105d3b5ce8bd0d75b50739908deb76ccb,2024-11-18 17:11:00,911.4,74,High,182.28
25f768fbb137387057594a3f4f7ad112a4f6dc38ff7082f7a3c0de60f07dc72e,2024-10-17 18:21:00,911.4,106,High,182.28
11ff891bc98d99dcc3839a7652cc858ea5869b7be861e441c8ea5e0f4f3d5d5e,2024-12-01 21:13:00,911.4,61,High,182.28
00f319a1a9153e59e2d42992a551dcc6c912dfc32dd508e258be9031ba7ce380,2024-11-23 20:12:00,910.35,69,High,182.07
8f1679d4f33dd65ee88f91b543bc916f4ca59d74c10b3dd8386c5e2011ba3850,2024-11-13 20:56:00,910.35,79,High,182.07
ff20d19318e34e397532fee758c8602a67880c82a61a4ce1653b2b0a3ce703e5,2024-10-08 20:03:00,909.3,115,High,181.86
a1e62ecd1c675a2600d8a32da992f0d6817f482e3506b6f2c665df7466efce27,2024-09-20 15:45:00,909.3,133,High,181.86
3f189d1820045c1060c7f5f157c31abff95e867e9db6030dc84c6407b8c5edc6,2024-10-23 20:56:00,909.3,100,High,181.86
dde3b3455399b05907eab831ccf1d9745be29ce85da7d98228e1425ba636e164,2024-09-10 17:24:00,908.25,143,High,181.65
5afb2832e16eb3bcc51beaf83307d414135de0d153e4987982c45c9a710e4f6b,2024-11-06 14:42:00,908.25,86,High,181.65
6c3b7bbdbdc6d8000d3ed4ec097fc981e015a7bef8e47c71d800cb50ed4e6e3c,2024-10-19 01:36:00,906.45,104,High,181.29
7c2ba10337e10694c7856e72e4fa8312aa486e31879c9f46c067c825cee1f389,2024-12-01 19:43:00,906.43,61,High,181.29
cb520a20bb2624cdb518becca63778aa862176837340542140c50fbfb090d7c2,2024-10-26 15:53:00,905.31,97,High,181.06
5eaf63d14cc1f38b60f3e43acd85bc0297d47f9a362b1213630823b3db33ac53,2024-10-19 18:42:00,904.35,104,High,180.87
881a45e0b5a8d144e09b4b187cddd7d80f40a76d422fe0325efba360bfc2a4f4,2024-09-14 19:26:00,901.95,139,High,180.39
62bcff9f58acbb5f0345c986df90cf646945dfbf92abca66df71eb7d8ca9fde8,2024-09-06 23:29:00,901.95,147,High,180.39
10599054dfff75f77b3fa880d68a9894f80eaa78f7ffe885a2b98233e287294b,2024-11-08 16:59:00,901.95,84,High,180.39
c1bbceb0338d95044a57a793fea0156464b0eebc34a8573eea4e3db22bb05519,2024-10-17 14:44:00,901.95,106,High,180.39
b14d55e5e0653899f954c8b5e5ca3b5ef5d438a6a998e505aed6ff65ce8a1a1d,2024-10-05 21:04:00,901.95,118,High,180.39
da64de2c399f0503b8710c676639853d59e1205f2f66abf50ff7cc139403a8b4,2024-11-23 17:43:00,901.95,69,High,180.39
49f0817e6ed9efab362aaa01526ddc8e89198e8a7be60cfc4ebac1f66e6b312c,2024-11-15 20:50:00,901.95,77,High,180.39
74af442406882939b5d4a4bdb75adfd9cfca3f99ad6c31fa0b3a4f7681eccea9,2024-09-19 20:41:00,901.95,134,High,180.39
9c1018f783b94410dd03bd329c12b343ecb04c23854215ccc0c79689bd3820c4,2024-11-27 16:24:00,901.95,65,High,180.39
2542d584422941f5f9af8cf71e5bd62bfd71fe9fb1dc18f74ba5221bc4c5d632,2024-11-27 19:19:00,901.95,65,High,180.39
9b15adaa3bfe327a57f53f021e64fcb3bc4f5ecf0c53c6390f71f85770a320ab,2024-10-30 20:16:00,901.95,93,High,180.39
185b1039338f238a029e9dce7274002d9072fd3f4616ee7881c27f7b4e4b8de2,2024-10-29 18:48:00,901.95,94,High,180.39
b281aaa5b12d28a5635921c0d7f862d16c072d53f844dfe0334c1ec8ac35ea48,2024-11-08 21:21:00,901.95,84,High,180.39
399d3b9338b233762314bd758052b86a83e4d9003f1bb4a6e1eee3fbe4ddb436,2024-11-15 20:30:00,901.95,77,High,180.39
05b65a32501f08acea1c07b24e8bc65f76c182076c7ad510f204a9ea828c30b6,2024-11-24 02:24:00,901.95,68,High,180.39
9dc528c2f52634cefd9f7330ae11075744de883dca5d64702ce37c87079ab12b,2024-10-29 20:06:00,901.95,94,High,180.39
a4fb8d5447830dfa482d20ce3a20bce637c3a956fba93cee95726869ddb39231,2024-09-08 19:21:00,901.01,145,High,180.2
a4d247dd39c8d2c287756bc4561f438aef242e63232df190a029270fc4c794cf,2024-09-15 19:58:00,900.9,138,High,180.18
0040ddf9a39d33759d0a37718cddc2f152b0c616bfb458f59951b696bc275e9a,2024-11-08 14:13:00,900.9,84,High,180.18
370bb3f51aa4af8ebd6ff5e2ba4047857f9a666854857a68a369c5f89396f33c,2024-09-19 19:43:00,900.9,134,High,180.18
3d02e254ee93786eaee59c58c5e5449d28daa20ce5b8d1ae83e60ad0b9177aa6,2024-10-13 01:26:00,900.9,110,High,180.18
b0dd7ee6c5760cf7d83723f66f1467b1479158c54b671ad36bd164631c72e013,2024-11-07 23:31:00,900.9,85,High,180.18
d7639713702921c745a2ad6a7001510aae037ea5f646c08f9f57c04f63054c9b,2024-11-24 15:03:00,900.9,68,High,180.18
b4d3e0afbad7f2ae5225de1e8ec2b158c1f7f6bf1718146fb521f477b63a9e3c,2024-09-24 20:37:00,900.9,129,High,180.18
d89ddd7378001cd3dec6b8e9d73832c5cc0b3ad10258ccb8ec9482dac3dbaea5,2024-09-13 20:13:00,900.9,140,High,180.18
28e97b3f4817d7c7d50cc133a50306dc7d8c71e657328a3ab878a3d548558de8,2024-10-05 19:36:00,900.9,118,High,180.18
acc383b768a6b119ab473ce875082b9aceb2ff1affcf2552b6364a65f6291705,2024-10-08 21:13:00,900.9,115,High,180.18
5415ee6cc1dbdfb64eba53b5f452d074c109827c3fcdb7210783c9f06782e391,2024-11-10 21:37:00,900.9,82,High,180.18
9a5ee0f8b11fc090482fa933f79350bd2e560f30e950e062a61f28888aaaf80a,2024-11-02 20:39:00,900.9,90,High,180.18
547935efb0d2201e363433e1c45c80c8f84dc0897f546865808488f1d8691ac8,2024-11-07 19:51:00,900.9,85,High,180.18
54907aeaa67c42fa4573e29b790ce4dea821884c80b5fd6ee9ec9547ed046579,2024-10-29 20:35:00,900.9,94,High,180.18
df87d7507bbe3661122d3f35a7aa28d3505eec8da8846106b47fa0328aa6559c,2024-10-11 15:28:00,900.9,112,High,180.18
8f953a6cab7a9da4563695eed8f7a4aab3fdb740c3cced23be3443a47cbf2a22,2024-10-29 18:57:00,900.9,94,High,180.18
8cb70adb32f08355158dba35d6f179f692f4d2acdd2b7cb9245cb1647cf5f8c4,2024-09-05 23:19:00,900.9,148,High,180.18
cacc696dce3f5b422a1aa58fe5455330347dcfbe357fc39213c4d840cbb0c570,2024-11-15 13:01:00,900.9,77,High,180.18
8f1d45505ff097f1e4299c61d432981ac0312cf679f7830e61a0f9a627963a1e,2024-09-11 20:09:00,900.9,142,High,180.18
06ace387dec95dbd872db2212772bcbb75167a1765d01495172f255184653773,2024-10-15 18:02:00,900.9,108,High,180.18
